Inspection ID,DBA Name,AKA Name,License #,Facility Type,Risk,Address,City,State,Zip,Inspection Date,Inspection Type,Results,Violations,Latitude,Longitude,Location,Historical Wards 2003-2015,Zip Codes,Community Areas,Census Tracts,Wards
2312962,"NOODLES IN THE POT, INC",NOODLES IN THE POT,29270,Restaurant,Risk 1 (High),2453 N HALSTED ST ,CHICAGO,IL,60614,2019-09-26T00:00:00.000,Canvass,Fail,"2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: NO CERTIFIED MANAGER ONSITE DURING THE INSPECTION WHILE TCS FOODS; CHICKEN, BEEF, RICE; ARE BEING PREPARED OR SERVED. INSTRUCTED TO HAVE A CERTIFIED MANAGER ONSITE AT ALL TIMES WHEN TCS FOODS ARE BEING PREPARED OR SERVED. PRIORITY FOUNDATION 7-38-012 CITATION ISSUED. | 16. FOOD-CONTACT SURFACES: CLEANED & SANITIZED - Comments: OBSERVED A BLACK SLIME LIKE SUBSTANCE ON THE INTERIOR PANEL OF ICE MACHINE IN THE PREP AREA, SUBSTANCE LIKELY TO CONTAMINATE ICE FOR HUMAN CONSUMPTION. INSTRUCTED TO CLEAN PANEL AND MAINTAIN. PRIORITY FOUNDATION 7-38-005 CITATION ISSUED. | 23. PROPER DATE MARKING AND DISPOSITION - Comments: MUST PROVIDE DATE MARKINGS TO TCS/RTE FOODS, PREPARED ONSITE AND HELD IN COOLERS OVER 24 HRS. INSTRUCTED TO PROVIDE CONSUME BY DATES AND MAINTAIN. PRIORITY FOUNDATION 7-38-005 NO CITATION ISSUED. | 37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: MUST LABEL FOOD STORAGE CONTAINERS WITH COMMON FOOD NAMES; FLOUR, SUGAR, ETC., WHEN FOOD HAS BEEN REMOVED FROM ORIGINAL PACKAGING. INSTRUCTED TO MAINTAIN. | 40. PERSONAL CLEANLINESS - Comments: OBSERVED EMPLOYEE PREPARING FOOD IN PREP AREA WITH OUT A HAIR RESTRAINT. INSTRUCTED TO WEAR HAIR RESTRAINTS AT ALL TIMES WHEN PREPARING FOOD. INSTRUCTED TO MAINTAIN. | 41. WIPING CLOTHS: PROPERLY USED & STORED - Comments: MUST STORE WIPING CLOTHS IN PREP AREAS IN SANITIZER BUCKET BETWEEN USES TO PREVENT CROSS CONTAMINATION. INSTRUCTED TO MAINTAIN. | 44. UTENSILS, EQUIPMENT & LINENS: PROPERLY STORED, DRIED, & HANDLED - Comments: MUST INVERT DISHES BEING STORED ON LOWER SHELF IN THE PREP AREA, TO PREVENT DUST /DEBRIS CONTAMINATION. INSTRUCTED TO MAINTAIN. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: MUST PROVIDE SINK STOPPERS FOR 3-COMP SINK IN PREP AREA, INSTALL SPLASH GUARDS AT HAND SINK NEXT TO SIDE DOOR AND THE BETWEEN THE 1-COMP AND HAND SINK IN PREP AREA. INSTRUCTED TO MAINTAIN. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: MUST REMOVE RUST FROM LOWER SHELF OF PREP TABLE, INSTRUCTED TO MAINTAIN.  | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: MUST REPAIR LEAKY BASE OF FAUCET ON 3-COMP SINK, INSTRUCTED TO MAINTAIN.  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MUST REMOVE DUST ACCUMULATION FROM CEILING VENTS IN PREP AREA AND TOILET ROOMS, INSTRUCTED TO MAINTAIN.  | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: MUST CLEAN EXCESSIVE GREASE ACCUMULATION FROM HOOD AND FILTERS, INSTRUCTED TO MAINTAIN. ",41.92690699536436,-87.64866510422101,"{'longitude': '41.92690699536436', 'latitude': '-87.64866510422101'}",,,,,
2312960,TAYLOR GOURMET MORGAN ST LLC,TAYLOR GOURMET MORGAN ST LLC,2600856,Restaurant,Risk 1 (High),177 N MORGAN ST ,CHICAGO,IL,60607,2019-09-26T00:00:00.000,Canvass,Out of Business,,41.885312780714,-87.65198514048795,"{'longitude': '41.885312780714', 'latitude': '-87.65198514048795'}",,,,,
2312984,DOMINO'S PIZZA,DOMINO'S PIZZA,2298633,Restaurant,Risk 2 (Medium),857 W 115TH ST ,CHICAGO,IL,60643,2019-09-26T00:00:00.000,Canvass,Out of Business,,41.68494313726917,-87.644368901148,"{'longitude': '41.68494313726917', 'latitude': '-87.644368901148'}",,,,,
2312974,FOUNDATIONS COLLEGE PREP,FOUNDATIONS COLLEGE PREP,3305862,School,Risk 1 (High),1233 W 109TH PL ,CHICAGO,IL,60643,2019-09-26T00:00:00.000,Canvass Re-Inspection,Pass,"36. THERMOMETERS PROVIDED & ACCURATE - Comments:  OBSERVED NO OPERABLE THERMOMETER IN MILK COOLER. INSTRUCTED MANAGER TO PROVIDE AND MAINTAIN.  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED EXCESSIVE CLUTTER IN MECHANICAL STORAGE AREAS. INSTRUCTED MANAGER TO REMOVE ALL UNUSED EQUIPMENT AND UNNECESSARY ARTICLES TO PREVENT PEST HARBORAGE.",41.69484344211779,-87.65351509376782,"{'longitude': '41.69484344211779', 'latitude': '-87.65351509376782'}",,,,,
2312928,OROMO CAFE BUCKTOWN,OROMO CAFE BUCKTOWN,2689420,Restaurant,Risk 1 (High),1912 N WESTERN AVE ,CHICAGO,IL,60647,2019-09-26T00:00:00.000,License Re-Inspection,Pass w/ Conditions,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: Violation Codes: 2-102.14(O) Inspector Comments: OBSERVED NO SIGNED EMPLOYEES HEALTH POLICIES.MUST PROVIDE AND MAINTAIN.(PRIORITY FOUNDATION-NO CITATION ISSUED) | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: Violation Codes: 4-501.11 Inspector Comments: MUST REPAIR OR REPLACE DAMAGED SIDE PANEL ON ICE MACHINE. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: Violation Codes: 4-601.11(C) Inspector Comments: MUST CLEAN DEBRIS BUILD UP FROM FRYER CABINET AND OVEN. | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: Violation Codes: 2-102.13 Inspector Comments: OBSERVED NO FOOD HANDLERS TRAININGS FOR ALL EMPLOYEES.MUST PROVIDE AND MAINTAIN. | 58. ALLERGEN TRAINING AS REQUIRED - Comments: Violation Codes: 2-102.13 Inspector Comments: OBSERVED NO FOOD ALLERGEN TRAINING FOR ALL FOOD MANAGERS.MUST PROVIDE AND MAINTAIN",41.91618570053351,-87.68752368767451,"{'longitude': '41.91618570053351', 'latitude': '-87.68752368767451'}",,,,,
2312991,HAROLD'S CHICKEN & FAMILY,HAROLD'S CHICKEN & FAMILY,2463460,Restaurant,Risk 2 (Medium),1208 W 111TH ST ,CHICAGO,IL,60643,2019-09-26T00:00:00.000,Canvass,Out of Business,,41.692343923055205,-87.65253399446618,"{'longitude': '41.692343923055205', 'latitude': '-87.65253399446618'}",,,,,
2312966,CAFE MARIE-JEANNE,CAFE MARIE-JEANNE,2428838,Restaurant,Risk 1 (High),1001 N CALIFORNIA AVE ,CHICAGO,IL,60622,2019-09-26T00:00:00.000,Suspected Food Poisoning,Fail,"10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED NO HAND WASHING SIGNS OR POSTERS NEAR HAND WASHING SINKS IF FOOD PREP AREAS. MUST PROVIDE AND MAINTAIN. | 22. PROPER COLD HOLDING TEMPERATURES - Comments: OBSERVED COLD TCS FOODS STORED AT IMPROPER TEMPERATURE. OBSERVED A CONTAINER OF RAW CHICKEN LIVER STORED ON TOP OF REAR PREP TABLE HELD AT IMPROPER TEMPERATURE. CHICKEN LIVERS TEMPERATURE RANGING BETWEEN 48.9F-TO 51.6F. MANAGER IMMEDIATELY AND VOLUNTARILY DISCARDED FOOD APPROXIMATELY 10 LBS OF FOOD VALUE OF $25.00 CRITICAL VIOLATION 7-38-005. CITATION ISSUED.COS | 25. CONSUMER ADVISORY PROVIDED FOR RAW/UNDERCOOKED FOOD - Comments: OBSERVED NO CONSUMER ADVISORY DISCLOSURE OR REMINDER STATEMENT IN MENU FOR ANIMAL PRODUCTS SUCH AS EGGS, BEEF, SHELLFISH , OR POULTRY USED AS AN INGREDIENT,OR ORDERED RAW OR UNDER COOKED. INSTRUCTED TO PROVIDE WRITTEN ADVISORY DISCLOSURE AND STATEMENT. PRIORITY FOUNDATION VIOLATION. 7-38-005. CITATION ISSUED | 36. THERMOMETERS PROVIDED & ACCURATE - Comments: MUST PROVIDE VISIBLE AND WORKING THERMOMETER IN PREP COOLERS IN FRONT AND REAR PREP AREAS. | 37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: MUST PROPERLY LABEL FOOD STORAGE CONTAINERS WHEN FOOD IS NOT IN THE ORIGINAL CONTAINER. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: EVIDENCE OF IMPROPER PEST CONTROL INSIDE PREMISES. OBSERVED APPROXIMATELY 25 SMALL FRUIT FLIES ON WALLS IN FOOD PREP AREAS AND INSIDE WASHROOMS ALSO OBSERVED TWO LIVE ROACHES CRAWLING ON FLOOR UNDERNEATH 3-COMPARTMENT SINK AND ONE ROACH CRAWLING ON FLOOR BEHIND UPRIGHT FREEZER IN THE BASEMENT. ADDITIONAL PEST CONTROL SERVICE IS NEEDED TO MINIMIZED OR ELIMINATE PEST ACTIVITY. PRIORITY FOUNDATION VIOLATION 7-38-020(A) CITATION ISSUED. | 41. WIPING CLOTHS: PROPERLY USED & STORED - Comments: OBSERVED WIPING CLOTHS STORED ON TOP OF PREP TABLES AND EQUIPMENT IN FOOD PREP AREAS. MUST CLEAN AND MAINTAIN. | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: OBSERVED 3-COMPARTMENT SINK NOT MAINTAINED. OBSERVED WATER WITH FOOD PARTICLES  BACKING UP FROM 2ND COMPARTMENT SINK INTO 1ST COMPARTMENT WHEN WATER IS RELEASED FROM 3RD COMPARTMENT SINK THEN SLOWLY DRAINING. PRIORITY FOUNDATION VIOLATION 7-38-025 CITATION ISSUED. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED EXPOSED HAND WASHING SINK IN REAR AREA DRAINING SLOW. MUST REPAIR AND MAINTAIN. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: MUST PROVIDE LIDS FOR GARBAGE CONTAINERS INSIDE WASHROOMS. | 54. GARBAGE & REFUSE PROPERLY DISPOSED; FACILITIES MAINTAINED - Comments: OUTSIDE GREASE CONTAINER NOT MAINTAINED FOUND TO HAVE GREASE ENCRUSTED ON TOP LIP LID, SIDES AND GROUND SURROUNDING CONTAINER. THIS IS A FOOD SOURCE FOR RODENTS AND OTHER PESTS. PRIORITY FOUNDATION VIOLATION 7-38-020(B). | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED A FEW MISSING FLOOR TILES IN FRONT BAR AREA AND REAR PREP AREA NEAR TO UPRIGHT TALL REFRIGERATOR. MUST REPAIR AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED CLUTTER AND UNNECESSARY ITEMS IN STORAGE ROOMS IN THE BASEMENT. MUST REMOVE CLEAN AND ORGANIZE AREAS TO PREVENT RODENT HARBORAGE. MUST ELEVATE ITEMS 6 INCHES OFF FLOOR AND AWAY FROM THE WALL. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED CLUTTER UNUSED WALK-IN COOLER AND COOKING EQUIPMENT IN THE REAR OF PREMISES. INSTRUCTED TO REMOVED CLUTTER AND UNNECESSARY ITEMS TO PREVENT RODENT HARBORAGE. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: SEE VIOLATION #60 | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: SEE VIOLATION #60 | 58. ALLERGEN TRAINING AS REQUIRED - Comments: SEE VIOLATION#60 | 60. PREVIOUS CORE VIOLATION CORRECTED - Comments: PREVIOUS CORE VIOLATIONS NOT CORRECTED FROM REPORT 2279947 ON MARCH 25,2019. #55 OBSERVED HEAVY DUST AND DIRT BUILDUP ON ALL LIGHT FIXTURES ABOVE FOOD PREP AREA IN REAR.INSTRUCTED TO CLEAN SANITIZE AND MAINTAIN. #57 NO ALLERGEN TRAINING CERTIFICATE ON SITE FOR CERTIFIED FOOD MANAGER. INSTRUCTED TO MEET REQUIREMENTS.#58 NO ALLERGEN TRAINING CERTIFICATE ON SITE FOR CERTIFIED FOOD MANAGER. INSTRUCTED TO MEET REQUIREMENTS. PRIORITY FOUNDATION VIOLATION 7-42-090 CITATION ISSUED.",41.899330918472295,-87.69664492473737,"{'longitude': '41.899330918472295', 'latitude': '-87.69664492473737'}",,,,,
2312940,LUPITA'S SUPERMERCADO,LUPITA'S SUPERMERCADO,2690283,Grocery Store,Risk 2 (Medium),4301 S ARCHER AVE ,CHICAGO,IL,60632,2019-09-26T00:00:00.000,License Re-Inspection,Pass,,41.81530069366088,-87.70204160078063,"{'longitude': '41.81530069366088', 'latitude': '-87.70204160078063'}",,,,,
2312979,REZA'S ANDERSONVILLE,REZA'S RESTAURANT,2245694,Restaurant,Risk 1 (High),5255-5259 N CLARK ST ,CHICAGO,IL,60640,2019-09-26T00:00:00.000,Complaint Re-Inspection,Fail,"36. THERMOMETERS PROVIDED & ACCURATE - Comments: OBSERVED COOLER/COLD HOLD UNIT IN KITCHEN NEAR REAR EXIT DOOR NEEDS THERMOMETER. INSTALL AND MAINTAIN. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED RUSTY RACKS IN 1 DOOR REACH IN COOLER ON FAR END OF MAIN COOKING LINE. RESTORE RACKS TO A SMOOTH EASILY CLEANABLE SURFACE AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED CEILING IN DISREPAIR IN BASEMENT EMPLOYEE WASHROOM, IN DOORWAY IN BETWEEN ROOM CONTAINING 3 COMPARTMENT SINK AND ROOM CONTAINING WALK IN COOLER. IN FAR STORAGE ROOM CEILING IS IN DISREPAIR OVER RACKS OF DISHES. ALL CEILINGS IN BASEMENT NEED TO BE REPAIRED AND MAINTAINED | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED BROKEN AND MISSING LIGHT SHIELDS IN BASEMENT COOKING AREA AND BASEMENT PREP AREA. MUST REPLACE ALL BROKEN. MISSING LIGHT SHIELDS IN BASEMENT. | 59. PREVIOUS PRIORITY FOUNDATION VIOLATION CORRECTED - Comments: FOUND PREVIOUS PRIORITY FOUNDATION VIOLATION #60 FROM REPORT #231607 ON 9/19/19 NOT CORRECTED VIOLATION. OBSERVED BASEMENT PREP AREA WITH SEWER LINE PASSING OVER AND BACK OF 3 COMPARTMENT SINK. SEWER LINE MUST BE ENCASED SO THAT 3 COMPARTMENT SINK IS PROTECTED FROM POSSIBLE DRIP CONTAMINATION. PRIORITY VIOLATION 7-42-090.CITATION ISSUED.  THERE ARE 2 PIPES RUNNING ABOVE SINK. ONE PIPE WAS COVERED WITH WHITE TAPE. BOTH PIPES NEED TO BE ENCASED WITH A COVERING MADE OF A MATERIAL THAT WILL NOT ALLOW POTENTIALLY CONTAMINATED WATER TO DRIP INTO THE AREAS BELOW. ",41.97784289507301,-87.66820740032976,"{'longitude': '41.97784289507301', 'latitude': '-87.66820740032976'}",,,,,
2312963,Kim Long Restaurant,Kim Long Restaurant,2195981,Restaurant,Risk 1 (High),5114 W Fullerton AVE ,CHICAGO,IL,60639,2019-09-26T00:00:00.000,Canvass Re-Inspection,Pass w/ Conditions,"5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: 2-501.11  OBSERVED AN INCOMPLETE CLEAN UP SUPPLY KIT TO RESPOND TO VOMIT AND DIARRHEAL EVENTS. MANAGEMENT INSTRUCTED TO HAVE ALL SUPPLIES LISTED ON YOUR CLEAN UP PROCEDURE. PRIORITY FOUNDATION 7-38-005. NO CITATION ISSUED. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: 4-602.13  CLEAN THE EXTERIOR OF THE GREASE TRAP IN THE BASEMENT NEXT TO THE LAUNDRY AREA. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: 5-205.15  THE EXPOSED HAND WASHING SINK IN THE REAR PREP AREA IS SLOW DRAINING.  MANAGEMENT INSTRUCTED TO REPAIR SO THAT THE SINK DRAINS PROPERLY. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: 6-501.12  CLEAN THE GREASE ON THE WALL OF THE BASEMENT NEAR THE LAUNDRY AREA AND GREASE TRAP. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: 6-501.14 CLEAN THE GREASE FROM THE VENTILATION HOOD AND FILTERS. | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: 2-102.13 OBSERVED FOOD HANDLING EMPLOYEES WITHOUT A FOOD HANDLER CERTIFICATE. MUST SHOW PROOF OF TRAINING FOR ALL FOOD HANDLING EMPLOYEES. | 59. PREVIOUS PRIORITY FOUNDATION VIOLATION CORRECTED - Comments: 8-404.13(B)(3) PREVIOUS PRIORITY FOUNDATION VIOLATIONS FROM REPORT #2312135 ON 9/11/19 NOT CORRECTED:   60 - 8-404.13(B:4): **PF** Enforcement by the Regulatory Authority (Non-Compliance) PREVIOUS CORE VIOLATIONS FROM REPORT #2222916 ON 9/25/18 NOT CORRECTED: 38 - 6-501.112: OBSERVED DEAD ORIENTAL COCKROACHES THROUGHOUT BASEMENT STORAGE AREA. MUST REMOVE, CLEAN, SANITIZE, AND MAINTAIN AREA. 49 - 4-602.13: OBSERVED EXCESSIVE FOOD DEBRIS ENCRUSTED ONTO THE INTERIOR OF THE FRYER, THE SHELVING IN THE REACH IN COOLERS, AND ON THE EXTERIOR OF THE GRILL. MUST REMOVE DEBRIS, CLEAN, AND MAINTAIN AREAS. 55 - 6-501.12(A): OBSERVED EXCESSIVE DIRT/FOOD DEBRIS ENCRUSTED ONTO THE FLOOR UNDER EQUIPMENT AND ALONG ALL WALL BASES THROUGHOUT. MUST DETAIL CLEAN AND MAINTAIN. PRIORITY 7-42-090. CITATION ISSUED.",41.92424241716219,-87.75434350318378,"{'longitude': '41.92424241716219', 'latitude': '-87.75434350318378'}",,,,,
2312936,"AMERICAN EDUCARE,INC",AMERICAN EDUCARE,2641827,Children's Services Facility,Risk 1 (High),3107 W DEVON AVE ,CHICAGO,IL,60659,2019-09-26T00:00:00.000,License,Pass,,41.997315763216925,-87.70725178686448,"{'longitude': '41.997315763216925', 'latitude': '-87.70725178686448'}",,,,,
2312973,LOS ALAMOS,LOS ALAMOS,1332164,Restaurant,Risk 1 (High),2157 S DAMEN AVE ,CHICAGO,IL,60608,2019-09-26T00:00:00.000,Canvass,Pass w/ Conditions,"5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: OBSERVED THE PROCEDURES FOR CLEANING UP VOMIT AND DIARHEA EVENTS, AND MOST OF THE NECESARY ITEMS,BUT MISSING A DISINFECTANT RATED FOR NOROVIRUS, INSTRUCTED TO PROVIDE. PRIORITY FOUNDATION 7-38-005, NO CITATION ISSUED. | 25. CONSUMER ADVISORY PROVIDED FOR RAW/UNDERCOOKED FOOD - Comments: OBSERVED NO DISCLOSURE AND REMINDER ON THE MENU AT THIS TIME. PREMISES SERVES EGGS, AND HAMBERGERS COOKED TO ORDER. INSTRUCTED TO PROVIDE, BY USING BROACHURES, MENU ADVISORY, LABEL STATEMENTS, TABLE TENTS, PLACARDS OR OTHER EFFECTIVE WRITTEN MEANS. PRIORITY FOUNDATION 7-38-005, NO CITATION ISSUED. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: OBSERVED THE TRASH RECEPTACLE IN THE LADIES RESTROOM WITHOUT A LID, INSTRUCTED TO PROVIDE. | 58. ALLERGEN TRAINING AS REQUIRED - Comments: SEE VIOLATION #60 | 60. PREVIOUS CORE VIOLATION CORRECTED - Comments: OBSERVED NON COMPLIANCE ON VIOLATION #58 NO ALLERGEN TRAINING AS REQUIRED, FROM REPORT 2243748 DATE 12/20/2018, CORRECT BY DATE MAR. 20, 2019. PRIORITY FOUNDATION 7-42-090, CITATION ISSUED.",41.85228855469908,-87.67569747926231,"{'longitude': '41.85228855469908', 'latitude': '-87.67569747926231'}",,,,,
2312953,STARBUCKS RESERVE ROASTERY & TASTING ROOM,STARBUCKS RESERVE ROASTERY,2664936,Restaurant,Risk 2 (Medium),646 N MICHIGAN AVE ,CHICAGO,IL,60611,2019-09-26T00:00:00.000,License,Pass,,41.89397334746711,-87.62438151862536,"{'longitude': '41.89397334746711', 'latitude': '-87.62438151862536'}",,,,,
2312924,CRISTO REY JESUIT HIGH SCHOOL,CRISTO REY HIGH SCHOOL,2225540,School,Risk 1 (High),1851 W 22ND ST ,CHICAGO,IL,60608,2019-09-26T00:00:00.000,Canvass,Pass w/ Conditions,"5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: OBSERVED THE PROCEDURES FOR CLEANING UP VOMIT AND DIARRHEA, AND KIT BUT THERE IS NO DISINFECTANT RATED FOR NOROVIRUS, INSTRUCTED TO PROVIDE. PRIORITY FOUNDATION 7-38-005, NO CITATION ISSUED. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED THE WALL BEHIND THE DISH MACHINE AND BEHIND THE 1 COMPARTMENT WALLS/CALUK WITH A BLACK SUBSTANCE, INSTRUCTED TO CLEAN/REPAINT, AND RECAULK.",41.85210753886608,-87.67296075310296,"{'longitude': '41.85210753886608', 'latitude': '-87.67296075310296'}",,,,,
2312952,LA BODEGA,LA BODEGA,2579125,Grocery Store,Risk 2 (Medium),5900 W MONTROSE AVE ,CHICAGO,IL,60634,2019-09-26T00:00:00.000,Canvass,Out of Business,,41.96049412246253,-87.77463843106311,"{'longitude': '41.96049412246253', 'latitude': '-87.77463843106311'}",,,,,
2312987,PAULA'S THAI KITCHEN,PAULA'S THAI KITCHEN,2583843,Restaurant,Risk 1 (High),2441 N HALSTED ST ,CHICAGO,IL,60614,2019-09-26T00:00:00.000,Canvass,Pass w/ Conditions,"16. FOOD-CONTACT SURFACES: CLEANED & SANITIZED - Comments: MST CLEAN INTERIOR CONTACT SURFACE OF ICE MACHINE BEHIND FRONT SERVICE COUNTER. INSTRUCTED TO MAINTAIN.  | 25. CONSUMER ADVISORY PROVIDED FOR RAW/UNDERCOOKED FOOD - Comments: MUST PROVIDE A DISCLOSURE AND REMINDER STATEMENT ON MENUS REGARDING RAW EGGS. INSTRUCTED TO MAINTAIN.  PRIORITY FOUNDATION 7-38-005 NO CITATION ISSUED. (REFER TO HAND OUT) | 35. APPROVED THAWING METHODS USED - Comments: OBSERVED RAW SHRIMP BEING THAWED IMPROPERLY ON THE PREP TABLE. INSTRUCTED TO RUN COLD WATER OVER FOOD, OR THAW IN COOLER. INSTRUCTED TO MAINTAIN.  | 39. CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY - Comments: OBSERVED POT WITH FOOD INSIDE STORED ON THE FLOOR IN THE PREP AREA, INSTRUCTED TO STORE FOOD PROPERLY TO AVOID CONTAMINATION. INSTRUCTED TO MAINTAIN.  | 41. WIPING CLOTHS: PROPERLY USED & STORED - Comments: MUST STORE WIPING CLOTHS IN PREP AREAS IN SANITIZER BUCKET BETWEEN USES TO PREVENT CROSS CONTAMINATION. INSTRUCTED TO MAINTAIN. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: FOUND TORN REFRIGERATION GASKETS ON MULTIPLE REFRIGERATION UNITS THROUGHOUT FACILITY. INSTRUCTED FACILITY TO REPLACE ALL TORN GASKETS AND MAINTAIN. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: MUST DETAIL CLEAN DRIED FOOD DEBRIS AND GREASE FROM STOVE, WOK, FRYER, DISH STORAGE COMPARTMENTS, AND LOWER SHELVES ON PREP TABLES. INSTRUCTED TO MAINTAIN.  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: INSTRUCTED TO REMOVE NON-WORKING 3-DOOR COOLING UNIT FROM REAR PREP. HARBORING CLUTTER, INSTRUCTED TO REMOVE AND MAINTAIN.  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED GREASE AND DRIED FOOD DEBRIS ON FLOOR UNDER, AROUND AND BEHIND COOKING EQUIPMENT. MUST CLEAN AND MAINTAIN. ALSO, CLEAN DRIED FOOD DEBRIS FROM WALLS IN PREP AREA.  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MUST REPLACE STAINED CEILING TILES IN CUSTOMER SEATING AREA, INSTRUCTED TO MAINTAIN. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: MUST DETAIL CLEAN GREASE AND DUST ACCUMULATION FROM HOOD AND FILTERS IN PREP AREA. INSTRUCTED TO MAINTAIN.  ",41.926593115888664,-87.64865397223507,"{'longitude': '41.926593115888664', 'latitude': '-87.64865397223507'}",,,,,
2312946,JERK 48 WEST LLC,JERK 48,2694144,Restaurant,Risk 1 (High),4335 W Madison ST ,CHICAGO,IL,60624,2019-09-26T00:00:00.000,License,Pass,,41.88051271628613,-87.7344379090307,"{'longitude': '41.88051271628613', 'latitude': '-87.7344379090307'}",,,,,
2312957,STARBUCKS RESERVE ROASTERY & TASTING ROOM,STARBUCKS RESERVE ROASTERY,2664937,Restaurant,Risk 3 (Low),646 N MICHIGAN AVE ,CHICAGO,IL,60611,2019-09-26T00:00:00.000,License,Pass,,41.89397334746711,-87.62438151862536,"{'longitude': '41.89397334746711', 'latitude': '-87.62438151862536'}",,,,,
2312933,OJ BREAKFAST LUNCH & BRUNCH,OJ BREAKFAST LUNCH & BRUNCH,2689957,Restaurant,Risk 1 (High),1924 W IRVING PARK RD ,CHICAGO,IL,60613,2019-09-26T00:00:00.000,License Re-Inspection,Pass,43. IN-USE UTENSILS: PROPERLY STORED - Comments:  MUST INSTALL A DIPPER WELL WITH RUNNING WATER FOR THE ICE ICE CREAM SCOOPS STORAGE IN BETWEEN USE. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: MUST INSTALL A ONE COMPARTMENT PREP SINK WITH HOT AND COLD RUNNING WATER AT THE FRONT ICE CREAM PREP STATION FOR THE RINSING AND PREPARATION OF SMOOTHIES AND OTHER SUCH PREPARED ITEMS.,41.95428475504034,-87.6773557509826,"{'longitude': '41.95428475504034', 'latitude': '-87.6773557509826'}",,,,,
